source_id,series_id,event_time,available_at,observed_value,revision_id,change,change_percent,close,high,low,open,previous_close,symbol,volume,vwap
financial_modeling_prep,SPY,2023-10-05T00:00:00Z,2023-10-05T21:00:00Z,-0.00037677200584007586,0,0.14,0.03299086,424.5,425.37,421.17,424.36,424.66,SPY,70142700,423.85
financial_modeling_prep,SPY,2023-10-06T00:00:00Z,2023-10-06T21:00:00Z,0.011872791519434767,0,7.57,1.79,429.54,431.13,420.6,421.97,424.5,SPY,113273300,425.81
financial_modeling_prep,SPY,2023-10-09T00:00:00Z,2023-10-09T21:00:00Z,0.006402197699864942,0,4.71,1.1,432.29,432.88,427.01,427.58,429.54,SPY,80374400,429.94
financial_modeling_prep,SPY,2023-10-10T00:00:00Z,2023-10-10T21:00:00Z,0.005204839343958989,0,1.6,0.36957,434.54,437.22,432.53,432.94,432.29,SPY,78607300,434.31
financial_modeling_prep,SPY,2023-10-11T00:00:00Z,2023-10-11T21:00:00Z,0.004096285727435811,0,0.68,0.15609,436.32,436.58,433.18,435.64,434.54,SPY,62451700,435.43
financial_modeling_prep,SPY,2023-10-12T00:00:00Z,2023-10-12T21:00:00Z,-0.006096442977631011,0,-3.29,-0.75295,433.66,437.34,431.23,436.95,436.32,SPY,81154200,434.8
financial_modeling_prep,SPY,2023-10-13T00:00:00Z,2023-10-13T21:00:00Z,-0.00498086058202285,0,-3.71,-0.85246,431.5,436.45,429.88,435.21,433.66,SPY,95143100,433.26
financial_modeling_prep,SPY,2023-10-16T00:00:00Z,2023-10-16T21:00:00Z,0.010521436848204058,0,2.22,0.51173,436.04,437.14,433.57,433.82,431.5,SPY,75433200,435.14
financial_modeling_prep,SPY,2023-10-17T00:00:00Z,2023-10-17T21:00:00Z,-4.586735161915545e-05,0,3.21,0.74166,436.02,438.14,432.45,432.81,436.04,SPY,75324700,434.86
financial_modeling_prep,SPY,2023-10-18T00:00:00Z,2023-10-18T21:00:00Z,-0.01332507683133799,0,-3.98,-0.91665,430.21,435.18,429.09,434.19,436.02,SPY,93559800,432.17
financial_modeling_prep,SPY,2023-10-19T00:00:00Z,2023-10-19T21:00:00Z,-0.008786406638618294,0,-4.52,-1.05,426.43,432.82,425.73,430.95,430.21,SPY,121323000,428.98
financial_modeling_prep,SPY,2023-10-20T00:00:00Z,2023-10-20T21:00:00Z,-0.012288066036629686,0,-4.79,-1.12,421.19,426.54,421.08,425.98,426.43,SPY,123919900,423.7
financial_modeling_prep,SPY,2023-10-23T00:00:00Z,2023-10-23T21:00:00Z,-0.0017331845485411002,0,0.85,0.20257,420.46,424.45,417.8,419.61,421.19,SPY,92035100,420.58
financial_modeling_prep,SPY,2023-10-24T00:00:00Z,2023-10-24T21:00:00Z,0.007539361651524468,0,0.98,0.23187,423.63,424.82,420.74,422.65,420.46,SPY,78564200,422.96
financial_modeling_prep,SPY,2023-10-25T00:00:00Z,2023-10-25T21:00:00Z,-0.01435214692066189,0,-4.34,-1.03,417.55,421.92,417.02,421.89,423.63,SPY,94223200,419.6
financial_modeling_prep,SPY,2023-10-26T00:00:00Z,2023-10-26T21:00:00Z,-0.01197461381870435,0,-3.9,-0.93649,412.55,417.33,411.6,416.45,417.55,SPY,115156800,414.48
financial_modeling_prep,SPY,2023-10-27T00:00:00Z,2023-10-27T21:00:00Z,-0.004532783904981241,0,-3.51,-0.84744,410.68,414.6,409.21,414.19,412.55,SPY,107367700,412.17
financial_modeling_prep,SPY,2023-10-30T00:00:00Z,2023-10-30T21:00:00Z,0.01195578065647207,0,2.03,0.49086,415.59,416.68,412.22,413.56,410.68,SPY,86562700,414.51
financial_modeling_prep,SPY,2023-10-31T00:00:00Z,2023-10-31T21:00:00Z,0.006280228109434738,0,2.02,0.48537,418.2,418.53,414.21,416.18,415.59,SPY,79665200,416.78
financial_modeling_prep,SPY,2023-11-01T00:00:00Z,2023-11-01T21:00:00Z,0.010664753706360663,0,3.46,0.82538,422.66,423.5,418.65,419.2,418.2,SPY,98068100,421
financial_modeling_prep,SPY,2023-11-02T00:00:00Z,2023-11-02T21:00:00Z,0.019164340131547775,0,4.18,0.97989,430.76,430.92,426.56,426.58,422.66,SPY,94938900,428.71
financial_modeling_prep,SPY,2023-11-03T00:00:00Z,2023-11-03T21:00:00Z,0.00912340978735271,0,1.55,0.35785,434.69,436.29,433.01,433.14,430.76,SPY,100167800,434.28
financial_modeling_prep,SPY,2023-11-06T00:00:00Z,2023-11-06T21:00:00Z,0.0023004900043708254,0,0.22,0.05052013,435.69,436.15,433.68,435.47,434.69,SPY,67831700,435.25
financial_modeling_prep,SPY,2023-11-07T00:00:00Z,2023-11-07T21:00:00Z,0.0028460602722120143,0,1.24,0.28461,436.93,437.59,434.51,435.69,435.69,SPY,64256100,436.18
financial_modeling_prep,SPY,2023-11-08T00:00:00Z,2023-11-08T21:00:00Z,0.0007323827615406397,0,-0.3,-0.06856359,437.25,438.09,434.87,437.55,436.93,SPY,61746000,436.94
financial_modeling_prep,SPY,2023-11-09T00:00:00Z,2023-11-09T21:00:00Z,-0.007798742138364845,0,-4.59,-1.05,433.84,438.47,433.4,438.43,437.25,SPY,83174400,436.03
financial_modeling_prep,SPY,2023-11-10T00:00:00Z,2023-11-10T21:00:00Z,0.015604831274202535,0,4.63,1.06,440.61,440.93,433.83,435.98,433.84,SPY,89462200,437.84
financial_modeling_prep,SPY,2023-11-13T00:00:00Z,2023-11-13T21:00:00Z,-0.0009532239395384501,0,0.96,0.21856,440.19,441.33,438.42,439.23,440.61,SPY,52236100,439.79
financial_modeling_prep,SPY,2023-11-14T00:00:00Z,2023-11-14T21:00:00Z,0.019400713328335595,0,2.41,0.53997,448.73,450.06,446.09,446.32,440.19,SPY,97176900,447.8
financial_modeling_prep,SPY,2023-11-15T00:00:00Z,2023-11-15T21:00:00Z,0.0021170859982617696,0,-0.43,-0.0955322,449.68,451.38,448.8,450.11,448.73,SPY,77327600,449.99
financial_modeling_prep,SPY,2023-11-16T00:00:00Z,2023-11-16T21:00:00Z,0.0012230919765165993,0,1.01,0.22483,450.23,450.56,448.12,449.22,449.68,SPY,66665800,449.53
financial_modeling_prep,SPY,2023-11-17T00:00:00Z,2023-11-17T21:00:00Z,0.001243808719987527,0,0.55,0.12216,450.79,451.42,449.29,450.24,450.23,SPY,83133200,450.44
financial_modeling_prep,SPY,2023-11-20T00:00:00Z,2023-11-20T21:00:00Z,0.0076975975509661065,0,3.73,0.82791,454.26,455.13,450.52,450.53,450.79,SPY,69936200,452.61
financial_modeling_prep,SPY,2023-11-21T00:00:00Z,2023-11-21T21:00:00Z,-0.002179368643508095,0,0.09,0.01985966,453.27,454.13,451.96,453.18,454.26,SPY,49244600,453.13
financial_modeling_prep,SPY,2023-11-22T00:00:00Z,2023-11-22T21:00:00Z,0.0038608334987977333,0,0.04,0.0087916,455.02,456.38,453.89,454.98,453.27,SPY,59394900,455.07
financial_modeling_prep,SPY,2023-11-24T00:00:00Z,2023-11-24T21:00:00Z,0.0006153575667005029,0,0.23,0.05054167,455.3,455.5,454.73,455.07,455.02,SPY,29737400,455.15
financial_modeling_prep,SPY,2023-11-27T00:00:00Z,2023-11-27T21:00:00Z,-0.0018010103228640606,0,-0.17,-0.0373914,454.48,455.49,454.08,454.65,455.3,SPY,50506000,454.67
financial_modeling_prep,SPY,2023-11-28T00:00:00Z,2023-11-28T21:00:00Z,0.00099014258053165,0,0.85,0.18719,454.93,456.27,453.5,454.08,454.48,SPY,62115000,454.69
financial_modeling_prep,SPY,2023-11-29T00:00:00Z,2023-11-29T21:00:00Z,-0.0007034049194380998,0,-2.54,-0.55562,454.61,458.32,454.2,457.15,454.93,SPY,63146000,456.07
financial_modeling_prep,SPY,2023-11-30T00:00:00Z,2023-11-30T21:00:00Z,0.0039374408833945385,0,0.92,0.20198,456.4,456.76,453.34,455.48,454.61,SPY,79752700,455.5
financial_modeling_prep,SPY,2023-12-01T00:00:00Z,2023-12-01T21:00:00Z,0.005915863277826672,0,3.33,0.73063,459.1,459.65,455.16,455.77,456.4,SPY,89183400,457.42
financial_modeling_prep,SPY,2023-12-04T00:00:00Z,2023-12-04T21:00:00Z,-0.005249401001960363,0,1.09,0.23924,456.69,459.12,454.34,455.6,459.1,SPY,72430900,456.44
financial_modeling_prep,SPY,2023-12-05T00:00:00Z,2023-12-05T21:00:00Z,-0.00019707022268933283,0,1.34,0.29434,456.6,457.59,454.87,455.26,456.69,SPY,69793500,456.08
financial_modeling_prep,SPY,2023-12-06T00:00:00Z,2023-12-06T21:00:00Z,-0.004029785370127104,0,-4.05,-0.88272,454.76,458.84,454.31,458.81,456.6,SPY,69124700,456.68
financial_modeling_prep,SPY,2023-12-07T00:00:00Z,2023-12-07T21:00:00Z,0.007630398451930809,0,1.32,0.2889,458.23,458.9,456.29,456.91,454.76,SPY,66995400,457.58
financial_modeling_prep,SPY,2023-12-08T00:00:00Z,2023-12-08T21:00:00Z,0.004299151081334607,0,2.74,0.59896,460.2,460.75,457.21,457.46,458.23,SPY,83194400,458.9
financial_modeling_prep,SPY,2023-12-11T00:00:00Z,2023-12-11T21:00:00Z,0.003889613211647047,0,2.3,0.50034,461.99,462.17,459.47,459.69,460.2,SPY,65002200,460.83
financial_modeling_prep,SPY,2023-12-12T00:00:00Z,2023-12-12T21:00:00Z,0.004567198424208385,0,2.47,0.53506,464.1,464.2,460.6,461.63,461.99,SPY,68327600,462.63
financial_modeling_prep,SPY,2023-12-13T00:00:00Z,2023-12-13T21:00:00Z,0.013790131437190212,0,6.01,1.29,470.5,470.76,464.12,464.49,464.1,SPY,93278000,467.47
financial_modeling_prep,SPY,2023-12-14T00:00:00Z,2023-12-14T21:00:00Z,0.0032093517534537153,0,-0.49,-0.1037,472.01,473.73,469.25,472.5,470.5,SPY,119026000,471.87
financial_modeling_prep,SPY,2023-12-15T00:00:00Z,2023-12-15T21:00:00Z,-0.0056778458083515115,0,-0.16,-0.03407953,469.33,470.7,467.43,469.49,472.01,SPY,141553700,469.24
financial_modeling_prep,SPY,2023-12-18T00:00:00Z,2023-12-18T21:00:00Z,0.005625039950567956,0,0.99,0.2102,471.97,472.98,469.89,470.98,469.33,SPY,70375300,471.46
financial_modeling_prep,SPY,2023-12-19T00:00:00Z,2023-12-19T21:00:00Z,0.00608089497213804,0,2.31,0.48886,474.84,474.92,472.45,472.53,471.97,SPY,55761800,473.69
financial_modeling_prep,SPY,2023-12-20T00:00:00Z,2023-12-20T21:00:00Z,-0.013857299300817139,0,-5.7,-1.2,468.26,475.9,467.82,473.96,474.84,SPY,102921000,471.49
financial_modeling_prep,SPY,2023-12-21T00:00:00Z,2023-12-21T21:00:00Z,0.009481911758424832,0,1.37,0.29067,472.7,472.98,468.84,471.33,468.26,SPY,86667500,471.46
financial_modeling_prep,SPY,2023-12-22T00:00:00Z,2023-12-22T21:00:00Z,0.002009731330653741,0,-0.21,-0.04431689,473.65,475.38,471.7,473.86,472.7,SPY,67160400,473.65
financial_modeling_prep,SPY,2023-12-26T00:00:00Z,2023-12-26T21:00:00Z,0.004222527182518698,0,1.58,0.33328,475.65,476.58,473.99,474.07,473.65,SPY,55387000,475.07
financial_modeling_prep,SPY,2023-12-27T00:00:00Z,2023-12-27T21:00:00Z,0.0018080521391778959,0,1.07,0.22505,476.51,476.66,474.89,475.44,475.65,SPY,68000300,475.88
financial_modeling_prep,SPY,2023-12-28T00:00:00Z,2023-12-28T21:00:00Z,0.0003777465320768947,0,-0.19,-0.03984231,476.69,477.55,476.26,476.88,476.51,SPY,77158100,476.85
financial_modeling_prep,SPY,2023-12-29T00:00:00Z,2023-12-29T21:00:00Z,-0.0028949631836203693,0,-1.18,-0.24764,475.31,477.03,473.3,476.49,476.69,SPY,122283100,475.53
financial_modeling_prep,SPY,2024-01-02T00:00:00Z,2024-01-02T21:00:00Z,-0.005596347646798949,0,0.49,0.10378,472.65,473.67,470.49,472.16,475.31,SPY,123623700,472.24
financial_modeling_prep,SPY,2024-01-03T00:00:00Z,2024-01-03T21:00:00Z,-0.008166719559927982,0,-1.64,-0.34862,468.79,471.19,468.17,470.43,472.65,SPY,103585900,469.65
financial_modeling_prep,SPY,2024-01-04T00:00:00Z,2024-01-04T21:00:00Z,-0.0032210584696773514,0,-1.02,-0.21781,467.28,470.96,467.05,468.3,468.79,SPY,84232200,468.4
financial_modeling_prep,SPY,2024-01-05T00:00:00Z,2024-01-05T21:00:00Z,0.0013696284882727117,0,0.43,0.09198058,467.92,470.44,466.43,467.49,467.28,SPY,86118900,468.07
financial_modeling_prep,SPY,2024-01-08T00:00:00Z,2024-01-08T21:00:00Z,0.014275944605915525,0,6.17,1.32,474.6,474.75,468.3,468.43,467.92,SPY,74879100,471.52
financial_modeling_prep,SPY,2024-01-09T00:00:00Z,2024-01-09T21:00:00Z,-0.001517067003792727,0,2.01,0.42596,473.88,474.93,471.35,471.87,474.6,SPY,65931400,473.01
financial_modeling_prep,SPY,2024-01-10T00:00:00Z,2024-01-10T21:00:00Z,0.005655440195830197,0,2.4,0.50616,476.56,477.45,473.87,474.16,473.88,SPY,67310600,475.51
financial_modeling_prep,SPY,2024-01-11T00:00:00Z,2024-01-11T21:00:00Z,-0.0004406580493536705,0,-1.24,-0.25964,476.35,478.12,472.26,477.59,476.56,SPY,77940700,476.08
financial_modeling_prep,SPY,2024-01-12T00:00:00Z,2024-01-12T21:00:00Z,0.0006927679227457517,0,-1.16,-0.24276,476.68,478.6,475.23,477.84,476.35,SPY,58026400,477.09
financial_modeling_prep,SPY,2024-01-16T00:00:00Z,2024-01-16T21:00:00Z,-0.003671225979692827,0,-0.33,-0.06943568,474.93,476.61,473.06,475.26,476.68,SPY,85014900,474.96
financial_modeling_prep,SPY,2024-01-17T00:00:00Z,2024-01-17T21:00:00Z,-0.005558713915734925,0,0.47,0.09961426,472.29,472.79,469.87,471.82,474.93,SPY,68843900,471.69
financial_modeling_prep,SPY,2024-01-18T00:00:00Z,2024-01-18T21:00:00Z,0.008892841262783335,0,2.48,0.5232,476.49,477.06,472.42,474.01,472.29,SPY,91856200,475
financial_modeling_prep,SPY,2024-01-19T00:00:00Z,2024-01-19T21:00:00Z,0.012466158786123449,0,4.78,1,482.43,482.72,476.54,477.65,476.49,SPY,110834500,479.83
financial_modeling_prep,SPY,2024-01-22T00:00:00Z,2024-01-22T21:00:00Z,0.002114296374603475,0,-0.56,-0.1157,483.45,485.22,482.78,484.01,482.43,SPY,75844900,483.87
financial_modeling_prep,SPY,2024-01-23T00:00:00Z,2024-01-23T21:00:00Z,0.002916537387527285,0,0.85,0.17562,484.86,485.11,482.89,484.01,483.45,SPY,49945300,484.22
financial_modeling_prep,SPY,2024-01-24T00:00:00Z,2024-01-24T21:00:00Z,0.0010930990388977602,0,-2.42,-0.49609,485.39,488.77,484.88,487.81,484.86,SPY,81765000,486.71
financial_modeling_prep,SPY,2024-01-25T00:00:00Z,2024-01-25T21:00:00Z,0.005438925400193639,0,0.45,0.09229255,488.03,488.31,485.39,487.58,485.39,SPY,72525000,487.33
financial_modeling_prep,SPY,2024-01-26T00:00:00Z,2024-01-26T21:00:00Z,-0.0012704137040754349,0,-0.18,-0.03691626,487.41,489.12,486.54,487.59,488.03,SPY,76641600,487.67
financial_modeling_prep,SPY,2024-01-29T00:00:00Z,2024-01-29T21:00:00Z,0.007919410763012502,0,3.54,0.72581,491.27,491.42,487.17,487.73,487.41,SPY,61322800,489.4
financial_modeling_prep,SPY,2024-01-30T00:00:00Z,2024-01-30T21:00:00Z,-0.0007735054043601641,0,0.33,0.06727006,490.89,491.62,490.11,490.56,491.27,SPY,58618400,490.79
financial_modeling_prep,SPY,2024-01-31T00:00:00Z,2024-01-31T21:00:00Z,-0.016317301228381043,0,-5.74,-1.17,482.88,489.08,482.86,488.62,490.89,SPY,126011100,485.86
financial_modeling_prep,SPY,2024-02-01T00:00:00Z,2024-02-01T21:00:00Z,0.01308813783962881,0,4.57,0.94299,489.2,489.23,483.8,484.63,482.88,SPY,91891600,486.72
financial_modeling_prep,SPY,2024-02-02T00:00:00Z,2024-02-02T21:00:00Z,0.010527391659852947,0,4.7,0.95987,494.35,496.05,489.3,489.65,489.2,SPY,99228200,492.34
financial_modeling_prep,SPY,2024-02-05T00:00:00Z,2024-02-05T21:00:00Z,-0.003641144937797103,0,-1.15,-0.23293,492.55,494.38,490.23,493.7,494.35,SPY,75757100,492.72
financial_modeling_prep,SPY,2024-02-06T00:00:00Z,2024-02-06T21:00:00Z,0.0029032585524313426,0,0.46,0.09320798,493.98,494.32,492.05,493.52,492.55,SPY,55918600,493.47
financial_modeling_prep,SPY,2024-02-07T00:00:00Z,2024-02-07T21:00:00Z,0.00834041864043078,0,1.81,0.36471,498.1,498.53,495.36,496.29,493.98,SPY,70556500,497.07
financial_modeling_prep,SPY,2024-02-08T00:00:00Z,2024-02-08T21:00:00Z,0.0004416783778358191,0,0.22,0.04416784,498.32,498.71,497.26,498.1,498.1,SPY,52343600,498.1
financial_modeling_prep,SPY,2024-02-09T00:00:00Z,2024-02-09T21:00:00Z,0.0057794188473270225,0,2.36,0.4731,501.2,501.65,498.49,498.84,498.32,SPY,63979400,500.04
financial_modeling_prep,SPY,2024-02-12T00:00:00Z,2024-02-12T21:00:00Z,-0.0004389465283319849,0,-0.19,-0.03791129,500.98,503.5,500.24,501.17,501.2,SPY,56502300,501.47
financial_modeling_prep,SPY,2024-02-13T00:00:00Z,2024-02-13T21:00:00Z,-0.013773004910375697,0,-0.45,-0.09099549,494.08,497.09,490.72,494.53,500.98,SPY,113099200,494.1
financial_modeling_prep,SPY,2024-02-14T00:00:00Z,2024-02-14T21:00:00Z,0.009087597150259086,0,1.78,0.3583,498.57,499.07,494.4,496.79,494.08,SPY,68387800,497.21
financial_modeling_prep,SPY,2024-02-15T00:00:00Z,2024-02-15T21:00:00Z,0.006899733237057948,0,2.72,0.54477,502.01,502.2,498.8,499.29,498.57,SPY,61683000,500.58
financial_modeling_prep,SPY,2024-02-16T00:00:00Z,2024-02-16T21:00:00Z,-0.004979980478476476,0,-2.19,-0.43652,499.51,502.87,498.75,501.7,502.01,SPY,75532900,500.71
financial_modeling_prep,SPY,2024-02-20T00:00:00Z,2024-02-20T21:00:00Z,-0.005505395287381587,0,-0.96,-0.19288,496.76,498.41,494.45,497.72,499.51,SPY,71736700,496.84
financial_modeling_prep,SPY,2024-02-21T00:00:00Z,2024-02-21T21:00:00Z,0.0009058700378452578,0,1.79,0.36131,497.21,497.37,493.56,495.42,496.76,SPY,59293400,495.89
financial_modeling_prep,SPY,2024-02-22T00:00:00Z,2024-02-22T21:00:00Z,0.02069548078276795,0,3.49,0.69245,507.5,508.49,503.02,504.01,497.21,SPY,76402500,505.75
financial_modeling_prep,SPY,2024-02-23T00:00:00Z,2024-02-23T21:00:00Z,0.0006896551724138167,0,-1.42,-0.27883,507.85,510.13,507.1,509.27,507.5,SPY,61321800,508.59
financial_modeling_prep,SPY,2024-02-26T00:00:00Z,2024-02-26T21:00:00Z,-0.003662498769321676,0,-2.31,-0.45446,505.99,508.75,505.86,508.3,507.85,SPY,50386700,507.22
financial_modeling_prep,SPY,2024-02-27T00:00:00Z,2024-02-27T21:00:00Z,0.0018577442241940467,0,0.23,0.04539175,506.93,507.16,504.75,506.7,505.99,SPY,48854500,506.39
financial_modeling_prep,SPY,2024-02-28T00:00:00Z,2024-02-28T21:00:00Z,-0.0013216814944864153,0,0.93,0.18404,506.26,506.86,504.96,505.33,506.93,SPY,56506600,505.85
financial_modeling_prep,SPY,2024-02-29T00:00:00Z,2024-02-29T21:00:00Z,0.0035949907162327044,0,0.01,0.00196823,508.08,509.74,505.35,508.07,506.26,SPY,83924800,507.81
financial_modeling_prep,SPY,2024-03-01T00:00:00Z,2024-03-01T21:00:00Z,0.00938828530940028,0,3.87,0.76034,512.85,513.29,508.56,508.98,508.08,SPY,76844800,510.92
financial_modeling_prep,SPY,2024-03-04T00:00:00Z,2024-03-04T21:00:00Z,-0.0010724383347958666,0,0.27,0.05273129,512.3,514.2,512,512.03,512.85,SPY,49799300,512.63
financial_modeling_prep,SPY,2024-03-05T00:00:00Z,2024-03-05T21:00:00Z,-0.009994144056217014,0,-3.06,-0.59972,507.18,510.7,504.91,510.24,512.3,SPY,72855600,508.26
financial_modeling_prep,SPY,2024-03-06T00:00:00Z,2024-03-06T21:00:00Z,0.005067234512401875,0,-0.8,-0.15669,509.75,512.07,508.42,510.55,507.18,SPY,68382400,510.2
financial_modeling_prep,SPY,2024-03-07T00:00:00Z,2024-03-07T21:00:00Z,0.0099264345267287,0,1.67,0.32545,514.81,515.89,509.81,513.14,509.75,SPY,58652100,513.41
financial_modeling_prep,SPY,2024-03-08T00:00:00Z,2024-03-08T21:00:00Z,-0.006002214409199347,0,-3.74,-0.72557,511.72,518.22,511.13,515.46,514.81,SPY,86532500,514.13
financial_modeling_prep,SPY,2024-03-11T00:00:00Z,2024-03-11T21:00:00Z,-0.0008598452278590907,0,0.8,0.15672,511.28,511.88,508.5,510.48,511.72,SPY,62557200,510.54
financial_modeling_prep,SPY,2024-03-12T00:00:00Z,2024-03-12T21:00:00Z,0.01075731497418242,0,3.33,0.64855,516.78,517.38,510.86,513.45,511.28,SPY,73114400,514.62
financial_modeling_prep,SPY,2024-03-13T00:00:00Z,2024-03-13T21:00:00Z,-0.0015673981191220987,0,-1.14,-0.22046,515.97,517.29,514.49,517.11,516.78,SPY,55104100,516.21
financial_modeling_prep,SPY,2024-03-14T00:00:00Z,2024-03-14T21:00:00Z,-0.0019768591197162344,0,-2.02,-0.39074,514.95,517.13,511.82,516.97,515.97,SPY,110171800,515.22
financial_modeling_prep,SPY,2024-03-15T00:00:00Z,2024-03-15T21:00:00Z,-0.009942712884746241,0,-0.38,-0.07447914,509.83,511.7,508.12,510.21,514.95,SPY,107646300,509.96
financial_modeling_prep,SPY,2024-03-18T00:00:00Z,2024-03-18T21:00:00Z,0.005943157523095932,0,-1.14,-0.22179,512.86,515.48,512.44,514,509.83,SPY,88893300,513.69
financial_modeling_prep,SPY,2024-03-19T00:00:00Z,2024-03-19T21:00:00Z,0.005557072105447869,0,3.56,0.69511,515.71,516,511.12,512.15,512.86,SPY,60755300,513.75
financial_modeling_prep,SPY,2024-03-20T00:00:00Z,2024-03-20T21:00:00Z,0.009249384343914091,0,4.71,0.9132,520.48,520.62,515.08,515.77,515.71,SPY,69594600,517.99
financial_modeling_prep,SPY,2024-03-21T00:00:00Z,2024-03-21T21:00:00Z,0.0033046418690441115,0,-1.19,-0.22736,522.2,524.11,521.91,523.39,520.48,SPY,60256100,522.9
financial_modeling_prep,SPY,2024-03-22T00:00:00Z,2024-03-22T21:00:00Z,-0.001895825354270464,0,-0.9,-0.17238,521.21,522.61,520.97,522.11,522.2,SPY,79070800,521.72
financial_modeling_prep,SPY,2024-03-25T00:00:00Z,2024-03-25T21:00:00Z,-0.0027628019416359173,0,-0.03,-0.00577145,519.77,520.95,519.61,519.8,521.21,SPY,48512100,520.03
financial_modeling_prep,SPY,2024-03-26T00:00:00Z,2024-03-26T21:00:00Z,-0.001846970775535417,0,-2.42,-0.46429,518.81,521.58,518.4,521.23,519.77,SPY,65463700,520.01
financial_modeling_prep,SPY,2024-03-27T00:00:00Z,2024-03-27T21:00:00Z,0.008403847265858522,0,1.46,0.27985,523.17,523.21,519.49,521.71,518.81,SPY,82999800,521.9
financial_modeling_prep,SPY,2024-03-28T00:00:00Z,2024-03-28T21:00:00Z,-0.00019114245847418054,0,-0.14,-0.0267579,523.07,524.61,522.78,523.21,523.17,SPY,96294900,523.42
financial_modeling_prep,SPY,2024-04-01T00:00:00Z,2024-04-01T21:00:00Z,-0.001739728908176863,0,-1.67,-0.31881,522.16,524.38,520.97,523.83,523.07,SPY,62477500,522.83
financial_modeling_prep,SPY,2024-04-02T00:00:00Z,2024-04-02T21:00:00Z,-0.006358204381798571,0,0.6,0.11578,518.84,518.98,516.48,518.24,522.16,SPY,74230300,518.13
financial_modeling_prep,SPY,2024-04-03T00:00:00Z,2024-04-03T21:00:00Z,0.0010986045794463273,0,1.69,0.32643,519.41,520.95,517.67,517.72,518.84,SPY,59155800,518.94
financial_modeling_prep,SPY,2024-04-04T00:00:00Z,2024-04-04T21:00:00Z,-0.012206156985810623,0,-10.45,-2,513.07,523.87,512.76,523.52,519.41,SPY,96858100,518.31
financial_modeling_prep,SPY,2024-04-05T00:00:00Z,2024-04-05T21:00:00Z,0.010446917574599812,0,3.97,0.77168,518.43,520.44,514.01,514.46,513.07,SPY,74546500,516.84
financial_modeling_prep,SPY,2024-04-08T00:00:00Z,2024-04-08T21:00:00Z,0.00055938120864929,0,-0.43,-0.0828277,518.72,520.18,517.89,519.15,518.43,SPY,48401800,518.99
financial_modeling_prep,SPY,2024-04-09T00:00:00Z,2024-04-09T21:00:00Z,0.001156693399136488,0,-1.18,-0.22671,519.32,520.75,514.35,520.5,518.72,SPY,68049200,518.73
financial_modeling_prep,SPY,2024-04-10T00:00:00Z,2024-04-10T21:00:00Z,-0.010013094046060322,0,0.64,0.12464,514.12,516.16,512.09,513.48,519.32,SPY,82652800,513.96
financial_modeling_prep,SPY,2024-04-11T00:00:00Z,2024-04-11T21:00:00Z,0.007546876215669407,0,2.32,0.44989,518,519.48,512.08,515.68,514.12,SPY,70099000,516.31
financial_modeling_prep,SPY,2024-04-12T00:00:00Z,2024-04-12T21:00:00Z,-0.013803088803088781,0,-3.52,-0.68433,510.85,515.82,509.08,514.37,518.0,SPY,92561100,512.53
financial_modeling_prep,SPY,2024-04-15T00:00:00Z,2024-04-15T21:00:00Z,-0.01252813937555064,0,-10.68,-2.07,504.45,515.3,503.58,515.13,510.85,SPY,92101400,509.61
financial_modeling_prep,SPY,2024-04-16T00:00:00Z,2024-04-16T21:00:00Z,-0.0018237684606997595,0,-1.41,-0.27924,503.53,506.5,502.21,504.94,504.45,SPY,73484000,504.29
financial_modeling_prep,SPY,2024-04-17T00:00:00Z,2024-04-17T21:00:00Z,-0.005918217385259994,0,-5.5,-1.09,500.55,506.22,499.12,506.05,503.53,SPY,75910300,502.98
financial_modeling_prep,SPY,2024-04-18T00:00:00Z,2024-04-18T21:00:00Z,-0.002057736489861184,0,-2.46,-0.49006,499.52,504.13,498.56,501.98,500.55,SPY,74548100,501.05
financial_modeling_prep,SPY,2024-04-19T00:00:00Z,2024-04-19T21:00:00Z,-0.008728379244074214,0,-4.28,-0.85696,495.16,500.46,493.86,499.44,499.52,SPY,102212600,497.23
financial_modeling_prep,SPY,2024-04-22T00:00:00Z,2024-04-22T21:00:00Z,0.00920914451894328,0,1.89,0.37965,499.72,502.38,495.43,497.83,495.16,SPY,67961000,498.84
financial_modeling_prep,SPY,2024-04-23T00:00:00Z,2024-04-23T21:00:00Z,0.01186664532137982,0,3.87,0.77125,505.65,506.09,499.53,501.78,499.72,SPY,64633600,503.26
financial_modeling_prep,SPY,2024-04-24T00:00:00Z,2024-04-24T21:00:00Z,-0.0004746366063481666,0,-1.15,-0.22702,505.41,507.37,503.13,506.56,505.65,SPY,55928100,505.62
financial_modeling_prep,SPY,2024-04-25T00:00:00Z,2024-04-25T21:00:00Z,-0.003798895945865799,0,4.31,0.86342,503.49,504.27,497.49,499.18,505.41,SPY,69122400,501.11
financial_modeling_prep,SPY,2024-04-26T00:00:00Z,2024-04-26T21:00:00Z,0.0094738723708514,0,1.91,0.37721,508.26,509.88,505.7,506.35,503.49,SPY,64306100,507.55
financial_modeling_prep,SPY,2024-04-29T00:00:00Z,2024-04-29T21:00:00Z,0.0035414945106835294,0,-0.03,-0.00588132,510.06,510.75,507.25,510.09,508.26,SPY,46415400,509.54
